sample	PRS
HG02635	-4.58802346305383
HG02642	-6.60229362188708
HG02643	-4.95519285233873
HG02645	-7.61831601750689
HG02646	-5.338906490756
HG02648	-5.40583550549639
HG02649	1.94791983609982
HG02651	-0.257126190924199
HG02652	-5.2082023533217
HG02654	2.02505456270236
HG02655	4.49257819629798
HG02657	3.19454500446147
HG02658	-3.85349837592982
HG02660	-3.11274398846875
HG02661	3.32942526531907
HG02666	-6.56741841363339
HG02667	-1.63908680761954
HG02675	-6.58211731199208
HG02676	-1.82741917165113
HG02678	-6.4270064786145
HG02679	-2.78407365442987
HG02681	0.695514155933273
HG02682	-1.09583992808363
HG02684	-1.154925191898
HG02685	-2.36213393947286
HG02687	0.834179454679578
HG02688	-5.05871042333805
HG02690	1.09105425677285
HG02691	-1.14267234787186
HG02694	4.04221167354017
HG02696	4.62202191846647
HG02697	0.694168272232064
HG02699	-5.74484872289757
HG02700	3.18299549936825
HG02702	-7.67537488151747
HG02703	-6.33263450580235
HG02715	-3.49932266861921
HG02716	-6.66043460256418
HG02721	-5.80775437802038
HG02722	-5.20504281612718
HG02724	4.2918828684683
HG02725	-3.44517931168283
HG02727	-2.84158567355514
HG02728	-4.34307014918159
HG02731	-3.63558989625632
HG02733	0.252637402378261
HG02734	-4.50236165500743
HG02736	2.77587033112345
HG02737	-0.223669592228703
HG02756	-5.63361575295784
HG02757	-6.20515011038658
HG02759	-0.49954574367388
HG02760	-5.4514597486409
HG02763	-4.70340281440898
HG02768	-0.836079878948473
HG02769	-6.04765766450448
HG02771	-6.13978257146751
HG02772	-4.91465916883637
HG02774	-11.4520477135173
HG02775	-1.58867788125314
HG02778	-2.32248333506325
HG02780	-0.509306151093195
HG02783	-8.62835988840498
HG02784	-5.77313516744877
HG02786	-1.07825489738238
HG02787	-1.88277941962604
HG02789	-4.06971775812806
HG02790	3.83215480956175
HG02792	-2.47791441355731
HG02793	-5.9970184901309
HG02798	-7.44925018119942
HG02799	-5.23691146215137
HG02804	-7.71065229446779
HG02805	-5.96802243202375
HG02807	-6.33526678448952
HG02808	-4.57491231295168
HG02810	-5.83995393047507
HG02811	-8.22529188757888
HG02813	-4.56420912203598
HG02814	-4.65457025602209
HG02816	-7.44114833734436
HG02817	-2.47540705835441
HG02819	-1.76298989388721
HG02820	-6.32889855598292
HG02836	-3.07516021276987
HG02837	-6.20831093342602
HG02839	-4.49842910937947
HG02840	-6.26911443510644
HG02851	-8.63697884276728
HG02852	-2.39787088838008
HG02854	-4.41414890023392
HG02855	-6.7620620908199
HG02860	-2.84806124874506
HG02861	-7.33719156188785
HG02870	-6.01882788518907
HG02878	-1.85723282874832
HG02879	-5.64367230863887
HG02881	-2.45827479905486
HG02882	-5.3703584815402
HG02884	-6.88472944077692
HG02885	-5.9496054647395
HG02887	-7.79549611946185
HG02888	-4.38088614899946
HG02890	-5.06986131711818
HG02891	-2.27474248673515
HG02895	-6.91029820069131
HG02896	-3.78528384648663
HG02922	-4.47552548568816
HG02923	-0.489355377021444
HG02938	-2.28106061090481
HG02941	-0.340654073592048
HG02943	-4.69779224586028
HG02944	-5.29769705539076
HG02946	-4.86454688330242
HG02947	-5.4670790317056
HG02952	-4.83128584104275
HG02953	-5.42918408299416
HG02968	-5.13019505473751
HG02970	-3.41983817269253
HG02971	-0.274271379750126
HG02973	-4.65897739166329
HG02974	-5.16587643948354
HG02976	-1.12213321346719
HG02977	-1.56269189255169
HG02979	-4.25447320316899
HG02981	-3.79712167705551
HG02982	-6.01953251411147
HG02983	-5.22222352207472
HG03006	-2.90111812582574
HG03007	-2.1009310030873
HG03009	-5.75308210293619
HG03012	-4.49840829720589
HG03015	-4.71884397663339
HG03016	-2.66849855135456
HG03018	-1.49744282503882
HG03019	2.45202931880768
HG03021	2.12470851865691
HG03022	-6.58721341830518
HG03024	-4.54076782158358
HG03025	-7.08116893360512
HG03027	-0.869925679236116
HG03028	-3.68774288098418
HG03039	-2.80522177029101
HG03040	-5.77327049811049
HG03045	-5.18351336340635
HG03046	-6.5459367713017
HG03048	-4.11989562649958
HG03049	-6.48343806621258
HG03052	-5.93638307652513
HG03054	-9.14883718911018
HG03055	-3.19784120931566
HG03057	-7.25255414862186
HG03058	-7.60340317990966
HG03060	-6.77339815505284
HG03061	-6.5008613639137
HG03063	-8.03231156875827
HG03064	-3.5061749409793
HG03066	-10.0015399466005
HG03069	-7.44145217118794
HG03072	-8.65208063743013
HG03073	-7.43008378595222
HG03074	-3.72308066593385
HG03077	-7.26658726567423
HG03078	-7.15100734924306
HG03079	-5.11570769771717
HG03081	-4.96627437099872
HG03082	-2.94705709877619
HG03084	-3.13159294408189
HG03085	-6.976978192296
HG03086	-8.29676187233361
HG03088	-1.65992612268247
HG03091	-4.28952127616857
HG03095	-4.6529184586503
HG03096	-3.14360203350309
HG03097	-11.685845388595
HG03099	-5.04005653544109
HG03100	-2.12239672177146
HG03103	-5.85575196775939
HG03105	-1.80299235597564
HG03108	-3.15014183340571
HG03109	-3.310945784375
HG03111	-7.01771232990948
HG03112	-2.20072680952204
HG03114	-3.99935844673936
HG03115	-4.72106938499867
HG03117	-0.205242425863166
HG03118	-0.37352011235887
HG03120	-0.64309359953006
HG03121	-6.31012592538092
HG03123	-1.14105828017635
HG03124	-6.28830945458688
HG03126	-6.42954635400655
HG03127	-6.29290125397096
HG03129	-4.23700835094726
HG03130	-4.18068485831961
HG03132	-5.48515695846778
HG03133	-3.65794608432332
HG03135	-3.6007278702314
HG03136	2.7093850072305
HG03139	-3.76885072011079
HG03157	-4.42665116215631
HG03159	-4.6570012957022
HG03160	-3.46009548315854
HG03162	-6.50122655652439
HG03163	-5.54635204102253
HG03166	-0.812594031672565
HG03168	-3.12234928738883
HG03169	-5.8909327077893
HG03172	-1.84077883384841
HG03175	-4.0479334275825
HG03189	-5.43610509605256
HG03190	-4.84136932761086
HG03193	-4.04687525734209
HG03195	-0.988609228820261
HG03196	-4.02907614958269
HG03198	-2.73950772503859
HG03199	-6.91370206062494
HG03202	-3.37707908687963
HG03209	-5.41848762185911
HG03212	-2.40422895870328
HG03224	-3.18097062091748
HG03225	-1.59304560153401
HG03228	-6.60450035949323
HG03229	-1.70361426678058
HG03234	-2.77961598791842
HG03235	-5.09570683950326
HG03237	-2.78330517755694
HG03238	-5.50940660695089
HG03240	-3.96316950539908
HG03241	-3.55649267493606
HG03246	-10.2619742555731
HG03247	-6.22554558150125
HG03258	-5.12787673111506
HG03259	-8.41957117420931
HG03265	-4.45134832037143
HG03267	-6.89947581268143
HG03268	-4.4779198977644
HG03270	-3.1927131707289
HG03271	-4.55449173323647
HG03279	-1.3982736545848
HG03280	-1.78485136888398
HG03291	-5.03910175885799
HG03294	-6.14405993314541
HG03295	-1.84636769928908
HG03297	-4.88650542975454
HG03298	-5.06456611644585
HG03300	0.640039737230505
HG03301	-5.54831001297253
HG03303	-5.45581316640938
HG03304	-1.37883612761847
HG03311	-2.74569176866783
HG03313	-4.04162792772905
HG03342	-3.15296416578943
HG03343	-3.91204054324156
HG03351	-6.47388204586155
HG03352	-5.22643193722563
HG03354	-5.37680796495558
HG03363	-3.87901499628139
HG03366	-2.02529888294484
HG03367	-4.61570393568428
HG03369	-4.66556399333931
HG03370	-5.09309688408784
HG03372	-4.12847866288212
HG03376	-2.67624991480733
HG03378	-2.17535699702377
HG03380	-6.49637905251051
HG03382	-4.43494978230869
HG03385	-3.14540437879018
HG03388	-6.55401852057949
HG03391	-5.33863795697536
HG03394	-6.59030517118257
HG03397	-4.95250194817721
HG03401	-2.81207624857351
HG03410	-5.32006555438814
HG03419	-5.10009906388561
HG03428	-3.27562974902224
HG03432	-7.8410235282002
HG03433	-4.18258713690613
HG03436	-4.51078660382779
HG03437	-9.61013665714466
HG03439	-12.7629119673232
HG03442	-4.10550428558443
HG03445	-4.62348962355833
HG03446	-4.0849140021069
HG03449	-5.61939171873978
HG03451	-6.91528371631663
HG03452	-3.79335513441968
HG03455	-5.62106468924191
HG03457	-3.33180736363187
HG03458	-5.82148285222608
HG03460	-3.34271816084953
HG03461	-5.82109900234495
HG03464	-3.40560700239744
HG03469	-4.66940009052961
HG03470	-2.82483060654882
HG03472	-6.82458572832513
HG03473	-0.509345485135513
HG03476	-3.83498670427301
HG03478	-9.15666483160751
HG03479	-6.82659220520335
HG03484	-5.57040803564121
HG03485	-6.9884244916744
HG03488	-4.31772095827681
HG03490	1.45520657588444
HG03491	-3.23687322743888
HG03499	-6.26132579421846
HG03511	-1.27492077429633
HG03514	-4.7396249126184
HG03515	-3.88146824718172
HG03517	-5.35859327122071
HG03518	-1.34454867663312
HG03520	-2.59126789579961
HG03521	-5.71474057420205
HG03538	-4.56535392296751
HG03539	-6.47891124583083
HG03547	-6.55088387673506
HG03548	-6.56946625021369
HG03556	-5.70137379817703
HG03557	-6.54301107465897
HG03558	-2.41927622589816
HG03559	-4.09327106633189
HG03563	-4.36866731234782
HG03565	-3.57256932079601
HG03567	-5.35205532514892
HG03571	-6.65500864135214
HG03572	-5.12978213769704
HG03575	-3.17524554751935
HG03577	-4.95561546570275
HG03578	-7.02700794964124
HG03583	-6.25931830485616
HG03585	-3.28882929114004
HG03589	-8.62389864775215
HG03593	-10.6973365074983
HG03594	-3.92363117729004
HG03595	-7.46669427489146
HG03598	0.242701859182679
HG03600	-3.45778406882856
HG03603	-2.53982574836452
HG03604	-3.54794613856856
HG03607	-0.518400899250254
HG03611	-5.37951698785869
HG03615	-7.65515980235389
HG03616	-1.49336057012124
HG03619	-5.99919193340929
HG03624	0.284873358479586
HG03625	2.13153514359835
HG03629	-2.34282061169477
HG03631	-2.67813359393971
HG03634	-0.617967662490659
HG03636	0.0761640987287228
HG03640	-11.1079561439785
HG03642	0.88507483959593
HG03643	0.173156885762881
HG03644	-4.67357595371727
HG03645	-2.62029618720168
HG03646	-1.37272753281059
HG03649	-1.6822661199507
HG03652	1.70707719520506
HG03653	3.84076148792669
HG03660	3.124291862905
HG03663	0.322808092243052
HG03667	-4.44639816131087
HG03668	6.83349188220205
HG03672	3.49581973665469
HG03673	-0.935944920065142
HG03679	-2.91348855691316
HG03680	-9.01601704751257
HG03681	9.1189160647573
HG03684	-2.36534309439211
HG03685	-3.8863251034202
HG03686	-4.80085709198876
HG03687	2.14496970217488
HG03689	9.20289868031187
HG03690	-6.46522340519746
HG03691	-2.03927507965491
HG03692	0.896443600543223
HG03693	-4.34229937091902
HG03694	-4.45734554902961
HG03695	1.91118173814475
HG03696	-8.6814915147848
HG03697	-7.81342742194694
HG03698	-1.30174173536449
HG03702	-9.10897335424275
HG03703	3.22912678761082
HG03705	-5.42824011625972
HG03706	6.15475206127782
HG03708	-5.47962035804048
HG03709	-2.68078192738691
HG03711	1.42592369178895
HG03713	1.25834783876453
HG03714	-2.44537357232244
HG03716	2.33892503571657
HG03717	-5.50267085442836
HG03718	-5.11955110657525
HG03720	-1.30408368659133
HG03722	-1.29299412004914
HG03727	2.457204928782
HG03729	-1.10602406822029
HG03730	5.79172852633361
HG03731	3.78216942209634
HG03733	-2.950875149897
HG03736	-3.97871869918271
HG03738	2.5805083791429
HG03740	-4.47580357422065
HG03741	-3.40904327159861
HG03742	4.18143503520329
HG03743	-9.54496238260242
HG03744	-5.39586097608599
HG03745	-14.4239463397865
HG03746	3.69830739928133
HG03750	-2.05385854273521
HG03752	-4.90486369137375
HG03753	-7.86147600141611
HG03754	-1.24764071236627
HG03755	-5.5997706237914
HG03756	-0.849713344888844
HG03757	-6.92725572191323
HG03760	-4.08103180512629
HG03762	-9.27965590749637
HG03765	-1.38701972791895
HG03767	-2.86468424154194
HG03770	-0.347477085426545
HG03771	-3.89117301853254
HG03772	-0.741890776368018
HG03773	-7.28532729951332
HG03774	-0.0331080230448041
HG03775	1.19144916542969
HG03777	-3.07560614714889
HG03778	-8.10268778898872
HG03779	-4.7749206790957
HG03780	-0.926093674326683
HG03781	-6.99306692195753
HG03782	-0.10779390647818
HG03784	-0.874787574490506
HG03785	-5.0246418629847
HG03786	-4.17647066742461
HG03787	-0.321321219723123
HG03788	-5.29552725839433
HG03789	1.02557624045424
HG03790	7.50436644875798
HG03792	-9.08903028483642
HG03793	-5.89342358349532
HG03796	-9.62117784495394
HG03800	-1.6798437685954
HG03802	-1.3555926235414
HG03803	-4.39717916249688
HG03805	-2.88643992764437
HG03808	-5.01943182647083
HG03809	-5.58364430582144
HG03812	-1.5598287739094
HG03814	-11.3975335061993
HG03815	-3.06281837157931
HG03817	2.72917132383933
HG03821	-0.674394410916303
HG03823	-9.42331973811376
HG03824	-1.04995231215221
HG03826	0.0759879411485122
HG03829	-9.06385666175824
HG03830	-2.79864778205701
HG03832	-0.175803172416398
HG03833	-1.34918037694555
HG03836	-4.51491278798288
HG03837	-3.50201827719159
HG03838	-1.97266486159916
HG03844	-0.331070493581886
HG03846	-5.30508057480454
HG03848	-6.56625617291743
HG03849	0.206077896042188
HG03850	-1.42179365593811
HG03851	-4.12178138038423
HG03854	-2.19523658041274
HG03856	-1.25276956025476
HG03857	-4.67214665399325
HG03858	1.41666614142972
HG03861	-1.09388116157696
HG03862	-1.73224095836601
HG03863	-1.42219714789575
HG03864	-1.09791979392551
HG03866	1.02473132003124
HG03867	-1.32375323591342
HG03868	4.26850657539299
HG03869	0.480920607942913
HG03870	7.12810279221636
HG03871	-1.80306653890608
HG03872	-3.23872579756281
HG03873	-7.08599583952829
HG03874	6.59808355054485
HG03875	0.736517056033559
HG03882	-0.00539545978181903
HG03884	-1.9306519832972
HG03885	-7.57260213664361
HG03886	-12.7858966662537
HG03887	-6.11136386380243
HG03888	2.33211399690473
HG03890	-6.03419412725902
HG03894	-6.10054982655449
HG03895	-0.19879900665308
HG03896	-4.0813319584389
HG03897	-0.680173873523465
HG03898	-2.88001295025364
HG03899	0.412233186427562
HG03900	3.64520212753946
HG03902	2.59701057115013
HG03905	-3.82976702665016
HG03907	-2.10274642870921
HG03908	-2.20385182239961
HG03910	-6.34865139068964
HG03911	-5.7864588375897
HG03913	-3.21425203745336
HG03914	-7.79269107949185
HG03916	-1.10961117044593
HG03917	-1.81855172600657
HG03919	2.17729119834588
HG03920	-1.85363789522555
HG03922	4.4595697168016
HG03925	-5.21959599970075
HG03926	-4.35995205596067
HG03928	-1.41850291512055
HG03931	-11.7191491530867
HG03934	-9.74467706000966
HG03937	-4.26851597383596
HG03940	0.0335729850974319
HG03941	-6.87402365445093
HG03943	-0.215636664294719
HG03944	-4.15467646990745
HG03945	-7.69442109995753
HG03947	2.79888551706891
HG03949	-1.74612622468053
HG03950	-0.561352733962912
HG03951	-0.11433415549516
HG03953	3.87269424086948
HG03955	-4.48619965554436
HG03960	-4.17570880911938
HG03963	-6.75919453471929
HG03965	-4.20570343074557
HG03967	1.87199730694506
HG03968	-2.77921898810881
HG03969	-4.55646733061611
HG03971	0.681659035630177
HG03973	2.91047807444021
HG03974	-2.83178015567062
HG03976	-1.24491197130375
HG03977	-2.30057515117302
HG03978	-1.87056598507774
HG03985	-5.63315690055833
HG03986	-2.92548185430692
HG03989	-7.04870806129407
HG03990	-2.07320252341782
HG03991	-5.68017992151173
HG03995	-4.20449396323895
HG03998	-5.41312436398198
HG03999	-7.75731924006267
HG04001	-5.18983537128183
HG04002	-2.59766085949195
HG04003	0.408162706593598
HG04006	-2.71649736100048
HG04014	-1.02621145154699
HG04015	-0.395897439902457
HG04017	-1.70074818087816
HG04018	-3.04486256246389
HG04019	-6.21075905030696
HG04020	2.76799682016697
HG04022	-4.28616658610132
HG04023	-6.45395363852385
HG04025	-0.497030136314865
HG04026	3.30914018553609
HG04029	2.45553519261783
HG04033	-4.37262575325599
HG04035	-1.3292075702381
HG04038	-1.95799251233412
HG04039	0.860551029581266
HG04042	-5.35038175196009
HG04047	-7.3223622848738
HG04054	1.78119691718518
HG04056	-9.1015678201775
HG04059	-2.32594535875388
HG04060	0.953588181618331
HG04061	-6.7108677173859
HG04062	-6.09944419664264
HG04063	-6.33252907487967
HG04070	-5.20612223802523
HG04075	-5.17025465923354
HG04076	-1.77772992748287
HG04080	-1.68046101890158
HG04090	-1.63956600462718
HG04093	-3.25505678359304
HG04094	-0.672381125809046
HG04096	-2.34485429651806
HG04098	-3.37687689743059
HG04099	-1.93257128813912
HG04100	-3.6191901758935
HG04106	-10.3594494520261
HG04107	-5.86584610393481
HG04118	4.13215094824274
HG04131	-7.51952643314052
HG04134	-2.86167083673578
HG04140	-8.11067360329501
HG04141	-7.19985583858875
HG04144	-1.02237983010088
HG04146	-2.92229892312652
HG04152	-1.74569786166747
HG04153	-6.67947944998069
HG04155	-5.04614777859506
HG04156	-2.14817204995532
HG04158	3.21648833818017
HG04159	-4.18624912723812
HG04161	-7.12895557086456
HG04162	-4.94478377348889
HG04164	-8.02299546575541
HG04171	-4.95990478638992
HG04173	-7.45892704974564
HG04176	-7.98960020029059
HG04177	-4.53715453299598
HG04180	-6.07852586143644
HG04182	-6.62109132115014
HG04183	-5.0253087546418
HG04185	3.29518869616409
HG04186	-3.8628547544507
HG04188	-5.14789244081742
HG04189	-0.103311546990797
HG04194	-8.24957723538967
HG04195	1.78904090950583
HG04198	0.233059631467819
HG04200	5.67452822888654
HG04202	-2.15181900994393
HG04206	-2.95648690850783
HG04209	-1.82663896331618
HG04210	0.86395962785478
HG04211	-9.91151026930035
HG04212	-4.02800456150825
HG04214	2.23132947374096
HG04216	2.46171620430614
HG04219	-7.09228183507444
HG04222	-6.17263824477036
HG04225	0.859703861277241
HG04227	-0.674778599276641
HG04229	-7.62218308020711
HG04235	-6.09379287334503
HG04238	-6.074522576194
HG04239	1.16093309733028
NA06984	3.59468566971365
NA06985	15.9534814463865
NA06986	6.06859534025179
NA06989	1.61924025003242
NA06994	7.24611742462139
NA07000	4.21929150769591
NA07037	7.20118583094538
NA07048	7.24228545394654
NA07051	5.96651780390842
NA07056	6.49643255618035
NA07347	-0.832238309894187
NA07357	3.29969818963193
NA10847	8.74732319105352
NA10851	7.23696345510641
NA11829	12.2355841001383
NA11830	6.01416404089443
NA11831	8.2037236383582
NA11832	-0.114691574851579
NA11840	8.45475746280932
NA11843	10.1237642972996
NA11881	13.8795915877743
NA11892	5.28857406413913
NA11893	3.29939886099528
NA11894	8.2155295154897
NA11918	10.1579446978373
NA11919	5.85560677183698
NA11920	4.242481227653
NA11930	6.6521444759051
NA11931	7.21747796144617
NA11932	8.04443926164695
NA11933	6.72038053107635
NA11992	2.18501866103191
NA11994	2.64104246495495
NA11995	7.96991062523223
NA12003	2.41408796350668
NA12004	2.68249720173929
NA12005	4.53493853689384
NA12006	10.8169528206903
NA12043	6.23805366037388
NA12044	12.9044282225788
NA12045	5.04810845308932
NA12046	5.61505540846632
NA12058	-3.88028395357051
NA12144	5.15174266606993
NA12154	7.77039645366991
NA12155	6.47810953716017
NA12156	-1.28217518485605
NA12234	1.17135400996418
NA12249	9.79335418639992
NA12272	0.240483428195114
NA12273	0.398317841900351
NA12275	9.98398423279185
NA12282	0.545037083261864
NA12283	7.20140451856108
NA12286	2.09368504489627
NA12287	5.14598377185173
NA12340	4.7235361464882
NA12341	15.4001452575874
NA12342	5.39591278231924
NA12347	3.1724097354371
NA12348	1.92686706294133
NA12383	7.75039981050917
NA12399	5.97923446875435
NA12400	14.2185372426242
NA12413	2.16925784925936
NA12414	3.69681105002389
NA12489	5.87440163254983
NA12546	9.55473665548976
NA12716	9.84096811793111
NA12717	9.93247195941363
NA12718	8.28729751059021
NA12748	7.1139787213091
NA12749	11.8830997281841
NA12750	4.76247097065057
NA12751	2.70323857469698
NA12760	-0.866198164243935
NA12761	14.4469478457791
NA12762	8.20110705323082
NA12763	0.278260118188837
NA12775	6.44995792347125
NA12776	5.80953729695234
NA12777	1.39509051444923
NA12778	15.5927077817666
NA12812	4.44754938021699
NA12813	1.27260328018635
NA12814	8.65537384261434
NA12815	3.1766304184003
NA12827	8.44426160731039
NA12828	1.08741747504942
NA12829	-0.871854186844504
NA12830	1.63361978009482
NA12842	6.4178428482272
NA12843	15.8762459668004
NA12872	6.86315693816582
NA12873	13.4366967057445
NA12874	0.766432471098418
NA12878	7.47168755416935
NA12889	-5.02677386332228
NA12890	7.47564316734573
NA18486	-5.74667286673679
NA18488	-0.856092653370724
NA18489	-2.11975107845089
NA18498	-3.3258372262388
NA18499	-5.86079591448074
NA18501	-2.97729495062734
NA18502	-3.4465854227036
NA18504	-7.7660342617319
NA18505	-3.29556796265074
NA18507	-5.30531187931121
NA18508	-8.05650156344367
NA18510	-5.79092100924458
NA18511	-2.69171502467578
NA18516	-5.25731147157257
NA18517	0.761290663933925
NA18519	-2.51068375345097
NA18520	-2.4524642837407
NA18522	-1.96598328564343
NA18523	-2.94455986108478
NA18525	-3.92019400654034
NA18526	-6.65065492445728
NA18528	-11.3041616451927
NA18530	-9.46090422663274
NA18531	-8.20219103523569
NA18532	-5.53194225595602
NA18533	-6.09642825177885
NA18534	-6.23020101153747
NA18535	-5.9819589851315
NA18536	-5.88025070639786
NA18537	-6.32009017184458
NA18538	-7.40159387255877
NA18539	-5.61289153614308
NA18541	-8.25734054526329
NA18542	-10.3584508676027
NA18543	-13.9825497320052
NA18544	-13.3784455005391
NA18545	-11.1778917914218
NA18546	-10.2173476973968
NA18547	-7.01779231475841
NA18548	1.33000124529502
NA18549	-8.8967552754532
NA18550	-0.000492727232780761
NA18552	-6.06218223109632
NA18553	-5.14242966865561
NA18555	-9.09346835357417
NA18557	-4.39463503356687
NA18558	-6.48833779633568
NA18559	-12.1537577150534
NA18560	-9.13391933193333
NA18561	-11.278433338812
NA18562	-9.68547253974531
NA18563	-13.0619111465422
NA18564	-3.81529452021205
NA18565	-9.17678383295254
NA18566	-7.70559846209979
NA18567	-14.3688138574872
NA18570	-10.7878636709633
NA18571	-2.7356477440489
NA18572	-10.8479309471345
NA18573	-11.6910150334355
NA18574	-10.0901741391605
NA18577	-7.3764974955045
NA18579	-4.05689185619914
NA18582	-8.00863274699778
NA18591	-8.31541428867744
NA18592	-8.19953652913585
NA18593	-2.81314592723659
NA18595	-10.6754191744354
NA18596	-5.82975543984993
NA18597	-6.25365018401418
NA18599	-6.94414377421944
NA18602	-6.14117565633065
NA18603	-7.94699840950878
NA18605	-8.20090150080208
NA18606	-5.22495966680997
NA18608	-5.56160755208197
NA18609	-8.06803256251911
NA18610	-5.98161298606769
NA18611	-7.54056234041257
NA18612	-7.89297531349236
NA18613	-8.6296958458196
NA18614	-15.3436197804358
NA18615	-11.9188894911146
NA18616	-2.42350935849719
NA18617	-8.23007510666621
NA18618	-11.1258973910374
NA18619	-10.8735772594407
NA18620	-7.21910912318753
NA18621	-9.43960690959946
NA18622	-10.3051359886211
NA18623	-8.65603560921345
NA18624	-5.62310379563818
NA18625	-5.52776621862879
NA18626	-6.83026404944921
NA18627	-11.7701813115958
NA18628	-4.98163449839176
NA18629	-10.7427823151369
NA18630	-6.24668572419986
NA18631	-6.75673848414578
NA18632	-14.6926654402501
NA18633	-7.42861525563466
NA18634	-14.9529229067173
NA18635	-11.831628495269
NA18636	-7.76106994286574
NA18637	-9.3107702460243
NA18638	-7.03117662231444
NA18639	-5.97421372945271
NA18640	-6.89499238690523
NA18641	-11.1079095449435
NA18642	-0.424623989050819
NA18643	-10.6185135428699
NA18644	-8.99100279279608
NA18645	-13.304815257757
NA18646	-8.04171888918302
NA18647	-13.5564901229799
NA18648	-8.1405786196802
NA18740	-12.4484848970053
NA18745	-11.8960211511879
NA18747	-10.4449862932418
NA18748	-5.78823398833974
NA18749	-4.57234589423307
NA18757	-2.91582053651431
NA18853	-4.4419356677594
NA18856	-1.9643633976681
NA18858	-5.47901450252895
NA18861	-5.99481569624205
NA18864	-3.57040481104473
NA18865	-2.60736493405542
NA18867	-3.38709944904336
NA18868	-2.870024715753
NA18870	-3.45499625285655
NA18871	-0.160013097398438
NA18873	-1.45511352603275
NA18874	-3.25434922378958
NA18876	-7.8436634337039
NA18877	-4.39480668774892
NA18878	-3.46946596883946
NA18879	-6.24113780933748
NA18881	-3.68058124244979
NA18907	-5.2687406474868
NA18908	-0.135391100564633
NA18909	-8.53261296149171
NA18910	-5.55928656352106
NA18912	-9.22209400956607
NA18915	-6.37314576693064
NA18916	-3.31023287827606
NA18917	-4.68102449967262
NA18923	-1.83098031032352
NA18924	-3.54204419284504
NA18933	-6.39361461165084
NA18934	-4.8445720197009
NA18939	-7.96779616842149
NA18940	-12.912637998474
NA18941	-8.09898969612155
NA18942	-14.2292853510646
NA18943	-10.8011711332097
NA18944	-6.72854500906893
NA18945	-6.11977889755015
NA18946	-6.30023474366095
NA18947	-9.58031472904375
NA18948	-11.4383248501592
NA18949	-11.8371379746483
NA18950	-10.3986562835623
NA18951	-12.9237043848928
NA18952	-12.8960839582737
NA18953	-7.97871784059519
NA18954	-7.54790754806987
NA18956	-14.6021406047454
NA18957	-4.56763592329424
NA18959	-11.5132863560862
NA18960	-8.79054404144485
NA18961	-9.18779638968793
NA18962	-7.98560924745666
NA18963	-12.7216006585853
NA18964	-10.6971346487461
NA18965	-9.2459560256926
NA18966	-13.292809235953
NA18967	-4.51644209767789
NA18968	-19.2530823381865
NA18969	-5.35669083930159
NA18970	-10.1699640560674
NA18971	-14.8401083313625
NA18972	-12.1557940970837
NA18973	-12.2988368978652
NA18974	-15.0562307026306
NA18975	-7.6116682849661
NA18976	-2.54411550978919
NA18977	-10.2936482734251
NA18978	-10.3442753739635
NA18979	-8.56023359593448
NA18980	-11.2309219036977
NA18981	-11.8665239316594
NA18982	-11.7411479682336
NA18983	-9.34237738135367
NA18984	-12.2208683557971
NA18985	-3.83612387817186
NA18986	-10.2348580147471
NA18987	-9.49608019140556
NA18988	-8.53453734966894
NA18989	-9.73568330724942
NA18990	-8.70039200293121
NA18991	-10.1962861106484
NA18992	-10.8844636407112
NA18993	-5.98734775213065
NA18994	-3.18453246972703
NA18995	-7.6447845819739
NA18997	-8.60820609039077
NA18998	-12.0624808887382
NA18999	-10.8214031320304
NA19000	-8.78417152515472
NA19001	-8.45413766026359
NA19002	-19.6429484705788
NA19003	-10.3378611185124
NA19004	-18.1217743210107
NA19005	-12.528080292749
NA19006	-12.3019860315149
NA19007	-7.98721795249615
NA19009	-6.18470874878489
NA19010	-13.7810222518562
NA19011	-3.80742474122323
NA19012	-14.6069553574763
NA19017	-7.51536031692801
NA19019	-3.45885940059892
NA19020	-5.31962808887539
NA19023	-4.64127269681214
NA19024	-3.60658910572234
NA19025	-1.39316958046895
NA19026	-1.49499411989481
NA19027	-6.46542318956152
NA19028	-6.08434304306571
NA19030	-1.40552264022565
NA19031	-6.07364348555004
NA19035	-7.71378630368409
NA19036	-8.15382276011879
NA19037	-6.4673739408126
NA19038	-6.75084875962409
NA19041	-5.83599177175487
NA19042	-6.94499500538037
NA19043	-4.17942703299866
NA19054	-5.84883663542031
NA19055	-3.36789120219249
NA19056	-8.87794176268266
NA19057	-7.93609639159166
NA19058	-8.26707817400101
NA19059	-10.7139952481387
NA19060	-10.5472172568282
NA19062	-7.37316189758386
NA19063	-12.0873703812981
NA19064	-4.67714122806246
NA19065	-7.51816742066731
NA19066	-11.8074386119208
NA19067	-9.30943986547379
NA19068	-12.7000909141957
NA19070	-11.6442012061737
NA19072	-8.89765782335824
NA19074	-12.1514697269862
NA19075	-10.5251303486238
NA19076	-8.56731504919794
NA19077	-9.4158181469303
NA19078	-8.01406528646443
NA19079	-7.79255233689102
NA19080	-9.36743783970916
NA19081	-11.6369664355077
NA19082	-14.0438772834008
NA19083	-9.81029364216397
NA19084	-8.56772777755306
NA19085	-12.348844413336
NA19086	-7.14764018840318
NA19087	-2.13440057186105
NA19088	-7.9396697531813
NA19089	-10.8869721143928
NA19090	-7.51989157260009
NA19091	-7.8301219141005
NA19092	-2.87594377786716
